mean_gain,max_gain
-67.80945780496756,25.022819025885518
-53.883688271073815,25.022819025885518
-41.16701300162735,25.022819025885518
-40.08618446310559,25.022819025885518
-34.91060884590212,25.022819025885518
-37.80175553397546,25.750745768889036
-37.22562294321557,25.78670737854096
-34.58416824702462,25.78670737854096
-32.99826669142031,25.78670737854096
-35.01721539550413,26.657783931660248
-36.67655369930475,26.657783931660248
-33.391120134658166,26.657783931660248
-34.47706301835138,26.657783931660248
-30.94005990280225,27.578206793713683
-34.00861675102258,27.578206793713683
-30.89844556111427,27.578206793713683
-33.40828844466541,29.62861897614222
-36.31059332922717,29.62861897614222
-33.2050049123398,29.806199216473615
-34.96881503517239,29.806199216473615
-37.5763386043823,29.806199216473615
-32.75413719620119,29.806199216473615
-36.58742200588702,29.806199216473615
-36.21605285100526,29.806199216473615
-36.36218757955993,35.92120826417247
-37.585296188581616,35.92120826417247
-29.895914610842276,35.92120826417247
-31.33655986833236,35.92120826417247
-31.827342013374615,35.92120826417247
-35.567043340902494,35.92120826417247
-35.13894412987869,35.92120826417247
-29.113112376143352,35.92120826417247
-30.291719039671197,35.92120826417247
-34.644064125500535,35.92120826417247
-35.3047307922788,35.92120826417247
-33.118270771919704,47.18396342359587
-34.66338693095822,47.18396342359587
-35.607680669700656,47.18396342359587
-31.7700456297316,47.18396342359587
-39.08418587736117,47.18396342359587
-30.116523790703166,55.356203838454675
-33.33060247483472,55.356203838454675
-28.12084372674257,55.356203838454675
-35.097437380303894,55.356203838454675
-35.997960404089355,55.356203838454675
-38.43729915513004,55.356203838454675
-41.49317465671038,55.356203838454675
-38.208204842226245,55.356203838454675
-31.56860335548208,55.356203838454675
-33.718016908192304,55.356203838454675
-38.58025085327873,55.356203838454675
-34.347323460508605,55.356203838454675
-38.90088172969808,55.356203838454675
-40.42308484079573,55.356203838454675
-43.975026463894174,55.356203838454675
-39.08895853506483,55.356203838454675
-46.034227107314805,55.356203838454675
-32.25557475033142,55.356203838454675
-31.77141061247196,55.356203838454675
-32.6381488558325,55.356203838454675
-31.33519910594534,55.356203838454675
-32.06498921216453,55.356203838454675
-35.78933042989563,55.356203838454675
-39.138477879046775,55.356203838454675
-31.57559632240607,55.356203838454675
-33.952610514780154,55.356203838454675
-37.46867921154453,55.356203838454675
-39.36474778989995,55.356203838454675
-32.46943588378638,55.356203838454675
-32.96229455934097,55.356203838454675
-35.55187230493486,55.356203838454675
-36.23900089215201,55.356203838454675
-31.00576911697199,55.356203838454675
-30.02380275420093,55.356203838454675
-33.39509901206664,55.356203838454675
-24.815382757567313,55.356203838454675
-25.275160122193046,55.356203838454675
-27.48639741221239,55.356203838454675
-32.57812745615965,55.356203838454675
-32.58907366646403,55.356203838454675
-25.735584748792302,55.356203838454675
-35.92655778199788,55.356203838454675
-28.250641060406814,55.356203838454675
-24.035240352614053,55.356203838454675
-28.399444733098075,55.356203838454675
-25.57690022584207,55.356203838454675
-30.028614529915114,55.356203838454675
-30.964894863470196,55.356203838454675
-22.463689974336198,55.356203838454675
-31.874427303498443,55.356203838454675
-27.842545589540915,55.356203838454675
-31.376649357278627,55.356203838454675
-31.677395072939607,55.356203838454675
-31.143731791308063,55.356203838454675
-31.4360891234829,55.356203838454675
-28.28446873475481,55.356203838454675
-31.05350229343345,55.356203838454675
-26.120218314597924,55.356203838454675
-30.51963546531259,55.356203838454675
-28.83005491887593,55.356203838454675
