mean_gain,max_gain
-82.25676384427872,-1.173393086678896
-35.915767218653656,1.975333525942001
-15.063341432431962,1.975333525942001
-9.015867156672686,1.975333525942001
-4.238165685028737,1.975333525942001
0.36924316954419917,1.975333525942001
1.7449777005012972,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
1.9753335259420046,1.975333525942001
