mean_gain,max_gain
-86.61009359270793,-5.276930970062514
-33.79749404834512,20.04431657728694
-18.91276628970716,24.63021866696476
-3.4767393032531455,24.63021866696476
7.225710033108845,24.851102764788944
14.134592890381105,24.851102764788944
17.750527590379168,24.851102764788944
23.476255284437716,24.851102764788944
24.545756771984458,24.851102764788944
24.85000383892907,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
24.851102764788894,24.851102764788944
