mean_gain,max_gain
-80.30723031550875,-15.540308731013825
-68.33352041166806,-8.52885682970026
-60.37235050950419,1.064755993085633
-49.56551968796262,5.83373859666078
-49.193729231833025,5.83373859666078
-43.075865375295436,5.83373859666078
-43.75286104684406,5.83373859666078
-39.54407178954892,5.83373859666078
-38.42988571462797,5.83373859666078
-34.49753644865354,7.951582202736743
-37.31012883844477,7.951582202736743
-38.86733492291483,7.951582202736743
-37.94921505664505,7.951582202736743
-36.38610192560254,8.346415780861202
-35.28826082784744,8.346415780861202
-41.72705232438334,8.346415780861202
-36.553432280786616,8.346415780861202
-37.02996827386544,8.346415780861202
-36.22364621612234,8.346415780861202
-36.964571117590864,8.346415780861202
-35.560986910283226,8.346415780861202
-35.07252206533356,8.346415780861202
-32.34569666009743,8.346415780861202
-32.67519497515654,8.346415780861202
-34.756313972922705,8.346415780861202
-37.25897725757951,8.346415780861202
-36.486853498845676,8.346415780861202
-33.0845901386257,8.346415780861202
-36.23598112058097,8.346415780861202
-36.397706008296,8.346415780861202
-35.33855447245269,8.346415780861202
-35.9443818440025,8.346415780861202
-36.905826570209015,8.350217264518097
-35.038287571549496,12.902658087567925
-37.13815225779411,12.902658087567925
-35.723978032864444,12.902658087567925
-36.217154224943485,12.902658087567925
-41.82781696741183,12.902658087567925
-39.101987160600736,12.902658087567925
-36.75396600471629,12.902658087567925
-39.7748012257589,12.902658087567925
-36.48288253180572,24.93395800465762
-37.946973665234864,24.93395800465762
-35.792966558526984,24.93395800465762
-34.52075182543044,24.93395800465762
-33.73568870623831,24.93395800465762
-32.71752401688176,24.93395800465762
-37.971608769188045,24.93395800465762
-39.39544233896348,24.93395800465762
-37.767230955494234,24.93395800465762
-38.838829659899275,24.93395800465762
-37.06704358550077,24.93395800465762
-39.18782778223587,24.93395800465762
-37.54312161468021,24.93395800465762
-38.053711364422,24.93395800465762
-39.803348606852445,24.93395800465762
-31.32255497701763,24.93395800465762
-32.60309582221538,24.93395800465762
-34.51617046110769,24.93395800465762
-32.55249348503185,24.93395800465762
-36.16158978404688,24.93395800465762
-37.07161106806417,24.93395800465762
-36.49073398083671,24.93395800465762
-42.54224373008338,24.93395800465762
-33.352455501893495,24.93395800465762
-40.003718913387445,24.93395800465762
-41.44958752075569,24.93395800465762
-38.00277178191484,24.93395800465762
-41.14475874876279,24.93395800465762
-34.5216093690876,24.93395800465762
-31.18287363300455,24.93395800465762
-41.32606912580351,24.93395800465762
-37.28073569394297,24.93395800465762
-40.49614181539108,24.93395800465762
-36.8507165184255,24.93395800465762
-36.00680469613213,24.93395800465762
-35.67098610172578,24.93395800465762
-34.16332116219081,24.93395800465762
-35.36668907699183,24.93395800465762
-30.37342598728044,24.93395800465762
-39.28335211208473,24.93395800465762
-34.97457534124383,24.93395800465762
-38.1479661873345,24.93395800465762
-35.6619100313487,24.93395800465762
-37.47841481465062,24.93395800465762
-33.244808184365375,24.93395800465762
-37.09926815762739,24.93395800465762
-34.80713761383365,24.93395800465762
-33.186922813604355,24.93395800465762
-35.281051366100186,24.93395800465762
-34.68470713393614,24.93395800465762
-37.346220387463674,24.93395800465762
-39.13661491141761,24.93395800465762
-35.32323420546431,24.93395800465762
-38.76549812118485,24.93395800465762
-30.788727356093013,24.93395800465762
-35.87218395646192,24.93395800465762
-36.42376280061291,24.93395800465762
-32.997023052767446,24.93395800465762
-32.06129547555324,24.93395800465762
