mean_gain,max_gain
-81.37199363217186,-14.41952690949984
-69.56921195150717,-14.41952690949984
-62.70897398199998,1.0860984862316059
-57.72328474859809,1.7695456685620812
-52.803631285374856,1.7695456685620812
-51.92910538791518,1.7695456685620812
-52.879088848530564,3.5016955956393936
-44.01084753464541,3.5016955956393936
-42.51201724516306,3.5016955956393936
-39.03364916373056,3.5016955956393936
-36.431901435210825,3.792513725622829
-33.76151013114864,3.792513725622829
-35.77962726500332,3.792513725622829
-41.8811126078501,3.948637000854541
-41.44457009392052,3.9537120693456966
-39.49212362269075,3.986829219304679
-37.14688541346039,7.526108994321444
-33.48798992025749,7.526108994321444
-38.91640980393337,7.922753777438336
-35.601811182700025,7.922753777438336
-42.15259744452367,7.922753777438336
-41.148716128142745,7.922753777438336
-39.795274497707204,7.922753777438336
-38.90440528397551,7.922753777438336
-35.85936071389375,7.922753777438336
-34.22103348833813,8.349934992733434
-33.88168059591459,8.349934992733434
-35.40501125367057,8.349934992733434
-36.374673390561135,29.504274674778422
-42.8933216200134,29.504274674778422
-39.14911003308341,29.504274674778422
-36.95250203462958,29.504274674778422
-39.10109278384269,29.504274674778422
-37.75805372050624,29.504274674778422
-41.352428246645054,29.504274674778422
-37.007788694227706,29.504274674778422
-44.80924516155781,29.504274674778422
-41.073775822502576,29.504274674778422
-39.48995649325975,29.504274674778422
-44.45514172227628,29.504274674778422
-41.104461837154986,29.504274674778422
-35.52890597433313,29.504274674778422
-39.433531918469086,29.504274674778422
-36.637583020131764,29.504274674778422
-34.56047398407622,29.504274674778422
-38.9260414288611,29.504274674778422
-41.19801944983237,29.504274674778422
-35.30337634427107,29.504274674778422
-35.93354301623546,29.504274674778422
-34.1773402995318,29.504274674778422
-39.869232237208614,29.504274674778422
-38.38579329637559,29.504274674778422
-34.2945178195194,29.504274674778422
-35.939256591401474,29.504274674778422
-39.46726237087842,29.504274674778422
-35.61727971761855,29.504274674778422
-40.01517435872757,29.504274674778422
-36.8440070716587,29.504274674778422
-37.54781202001274,29.504274674778422
-35.572217476381425,29.504274674778422
-39.83082003077243,29.504274674778422
-39.60385280418327,29.504274674778422
-36.84967563915771,29.504274674778422
-41.40294158115335,29.504274674778422
-41.71405474554387,29.504274674778422
-47.20673419324834,29.504274674778422
-39.62958637977273,29.504274674778422
-41.885150732972576,29.504274674778422
-40.68660459312914,29.504274674778422
-38.71449666251788,29.504274674778422
-39.985661823290606,29.504274674778422
-39.39002452590064,29.504274674778422
-39.713297529683025,29.504274674778422
-36.75188066327612,29.504274674778422
-39.13605175078273,29.504274674778422
-41.62963648934877,29.504274674778422
-45.47967967477618,29.504274674778422
-36.14921508376443,29.504274674778422
-37.15583505029326,29.504274674778422
-37.279044571396255,29.504274674778422
-41.820634910671906,29.504274674778422
-37.36653895901545,29.504274674778422
-39.04681991462658,29.504274674778422
-36.233645257540076,29.504274674778422
-36.12054467937735,29.504274674778422
-38.32602979709054,29.504274674778422
-43.014703096626995,29.504274674778422
-35.638213536846806,29.504274674778422
-38.28332611895556,29.504274674778422
-37.298886983711284,29.504274674778422
-39.75624095284793,29.504274674778422
-37.90945346154348,29.504274674778422
-37.81615964148296,29.504274674778422
-38.03411073869805,29.504274674778422
-33.96808810672746,29.504274674778422
-34.851800502169866,29.504274674778422
-36.44629172110291,29.504274674778422
-41.34636783511976,29.504274674778422
-35.49752056089653,29.504274674778422
-39.447298828448865,29.504274674778422
