mean_fitness,max_fitness
-5.834199640814179,20.78606555792715
-1.7329659823657622,41.44638070689028
8.741694728700686,70.48489701505595
19.848107902813815,70.48489701505595
30.857024934764908,77.67866309422679
47.92348340154355,77.67866309422679
70.93864764744359,77.67866309422679
76.40506215939907,77.67866309422679
77.29392282444142,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
77.67866309422652,77.67866309422679
