mean_fitness,max_fitness
0.629595089737481,90.29114704426655
1.4964103073076445,90.92643812835664
4.209447172006784,90.94057670940778
5.02588582991896,90.94057670940778
6.6451341269205875,90.94057670940778
7.223208553273417,90.94057670940778
7.556628674347619,90.94057670940778
6.570585197103248,90.94057670940778
7.637186764658516,90.94057670940778
8.127467440442766,90.94057670940778
8.255640249780429,90.94057670940778
8.847817104306898,90.94057670940778
9.489942849730586,90.94057670940778
10.237433900885295,90.94057670940778
10.712899385116897,90.94057670940778
10.136878371350038,90.94057670940778
10.109052754075947,90.94057670940778
11.250702859783942,90.94057670940778
10.540635755424967,90.94057670940778
11.122451696514943,90.94057670940778
10.513858683217439,90.94057670940778
11.289000533335448,90.94057670940778
11.273219444407987,90.94057670940778
10.973834922380325,90.94057670940778
11.99641236256068,90.94057670940778
11.69655973236031,90.94057670940778
12.49841231716468,90.94057670940778
13.50208107933621,90.94057670940778
12.367119230184711,90.94057670940778
12.327351243916251,90.94057670940778
14.726760805514946,90.94057670940778
14.619916947733618,90.94057670940778
14.60195541517821,90.94057670940778
14.45244212205766,90.94057670940778
14.661810378126908,90.94057670940778
14.783313599513663,90.94057670940778
14.434053932892914,90.94057670940778
13.572984946970056,90.94057670940778
14.97101105666881,90.94057670940778
14.215608686425979,90.94057670940778
15.228406541130159,90.94057670940778
15.208399042690184,90.94057670940778
15.728307420541459,90.94057670940778
14.757167257556992,90.94057670940778
14.777830668758472,90.94057670940778
14.998582699343768,90.94057670940778
14.418767226756838,90.94057670940778
13.639928002627673,90.94057670940778
14.689257908731431,90.94057670940778
14.045839185737,90.94057670940778
