mean_fitness,max_fitness
0.8868085244293273,75.33357331188756
2.5177992779387948,86.7222729459138
3.854389422130092,86.7222729459138
5.741560600230929,88.81581436587439
6.818243541511902,88.81581436587439
8.496494599065695,88.81581436587439
9.142094705129942,88.81581436587439
9.074910708377773,88.81581436587439
9.554275347312473,88.81581436587439
10.145529991648841,88.81581436587439
10.534969946299283,88.81581436587439
11.630082925928368,88.81581436587439
11.06390505294241,88.81581436587439
10.548837425929875,88.81581436587439
11.186612010041568,90.34349300762786
11.32714283366219,90.34349300762786
11.948181131452937,90.34349300762786
12.350789917009443,90.34349300762786
12.08744540969395,90.34349300762786
11.879286015854666,90.34349300762786
13.594643881340106,90.34349300762786
14.169244247412324,90.34349300762786
13.35618110583591,90.34349300762786
14.749503206126136,90.34349300762786
14.09391794415038,90.34349300762786
14.612266258062723,90.34349300762786
15.821550752187115,90.34349300762786
16.022332063195655,90.34349300762786
16.447307826172946,90.34349300762786
18.149091875873623,90.34349300762786
17.088728011833044,90.34349300762786
17.936974641267692,90.34349300762786
18.08049450856483,90.39809292906192
18.211410820181616,90.39809292906192
19.027546620858757,90.39809292906192
20.036858317125702,90.39809292906192
19.07652631701033,90.39809292906192
18.458917083048014,90.39809292906192
18.521827775895048,90.39809292906192
18.615393137066874,90.39809292906192
18.60779088408319,90.39809292906192
18.192548018718863,90.39809292906192
17.807089416883723,90.58853266049735
17.528329894427028,90.71070308686625
18.06386114242702,90.71070308686625
19.865329406200214,90.71070308686625
19.257492602048764,90.71070308686625
17.97392108638272,90.71070308686625
17.144962220624173,90.71070308686625
17.922483884219098,90.71070308686625
